Site,Y,Species,DBH,D1,D2,D3,D4,D5,D6,HEIGHT,BB,,
PJC,2014,PIED,9.3,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,9.3,5.1,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,9.3,0,0,0,0,0,0,4.8,Y,,
PJC,2014,PIED,9.3,0,0,0,0,0,0,4,Y,,
PJC,2014,PIED,9.3,0,0,0,0,0,0,4.2,Y,,
PJC,2015,PIED,9.3,0,0,0,0,0,0,4.4,Y,,
PJC,2015,PIED,9.3,0,0,0,0,0,0,3.6,Y,,
PJC,2015,PIED,9.3,0,0,0,0,0,0,4.1,Y,,
PJC,2015,PIED,9.3,0,0,0,0,0,0,3.8,Y,,
PJC,2015,PIED,9.3,0,0,0,0,0,0,3.5,Y,,
PJC,2015,PIED,9.3,0,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,9.32,0,0,0,0,0,0,2.7,Y,,
PJC,2014,PIED,9.35,11.2,0,0,0,0,0,4.3,Y,,
PJC,2014,PIED,9.35,0,0,0,0,0,0,4,Y,,
PJC,2014,PIED,9.35,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,9.4,0,0,0,0,0,0,4.5,Y,,
PJC,2014,PIED,9.4,0,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,9.4,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,9.4,11.25,0,0,0,0,0,4,Y,,
PJC,2014,PIED,9.4,4,0,0,0,0,0,4,Y,,
PJC,2014,PIED,9.4,7.9,0,0,0,0,0,4,Y,,
PJC,2014,PIED,9.4,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,9.4,0,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,9.4,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,9.4,0,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,9.4,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,9.4,0,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,9.4,0,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,9.4,0,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,9.4,0,0,0,0,0,0,4.8,Y,,
PJC,2015,PIED,9.4,0,0,0,0,0,0,2.9,Y,,
PJC,2015,PIED,9.4,0,0,0,0,0,0,2.4,Y,,
PJC,2015,PIED,9.4,11.6,7.7,0,0,0,0,3.7,N,,
PJC,2015,PIED,9.4,0,0,0,0,0,0,3.9,Y,,
PJC,2015,PIED,9.4,0,0,0,0,0,0,3.3,Y,,
PJC,2015,PIED,9.4,0,0,0,0,0,0,3.5,Y,,
PJC,2015,PIED,9.4,0,0,0,0,0,0,3.3,Y,,
PJC,2015,PIED,9.4,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,9.44,8.01,0,0,0,0,0,4.2,Y,,
PJC,2014,PIED,9.45,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,9.45,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,9.45,0,0,0,0,0,0,4.1,Y,,
PJC,2014,PIED,9.5,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,9.5,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,9.5,7.9,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,9.5,0,0,0,0,0,0,4.2,Y,,
PJC,2014,PIED,9.5,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,9.5,0,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,9.5,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,9.5,5.6,0,0,0,0,0,2.7,Y,,
PJC,2014,PIED,9.5,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,9.5,0,0,0,0,0,0,4.9,Y,,
PJC,2015,PIED,9.5,0,0,0,0,0,0,4,Y,,
PJC,2015,PIED,9.5,0,0,0,0,0,0,3.2,Y,,
PJC,2015,PIED,9.5,0,0,0,0,0,0,3.9,Y,,
PJC,2015,PIED,9.5,0,0,0,0,0,0,2.3,Y,,
PJC,2015,PIED,9.5,0,0,0,0,0,0,4.4,Y,,
PJC,2015,PIED,9.5,0,0,0,0,0,0,5.2,Y,,
PJC,2014,PIED,9.55,6.25,7,2.7,1.9,2.2,0,3.6,Y,,
PJC,2014,PIED,9.55,0,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,9.6,0,0,0,0,0,0,4.2,Y,,
PJC,2014,PIED,9.6,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,9.6,0,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,9.6,0,0,0,0,0,0,3.8,Y,,
PJC,2015,PIED,9.6,5.2,0,0,0,0,0,3.4,Y,,
PJC,2015,PIED,9.6,0,0,0,0,0,0,3.7,Y,,
PJC,2015,PIED,9.6,0,0,0,0,0,0,3.8,Y,,
PJC,2015,PIED,9.6,0,0,0,0,0,0,4.2,Y,,
PJC,2015,PIED,9.6,9.6,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,9.65,0,0,0,0,0,0,3.2,Y,,
PJC,2015,PIED,9.65,0,0,0,0,0,0,4.4,Y,,
PJC,2014,PIED,9.7,5.4,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,9.7,0,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,9.7,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,9.7,0,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,9.7,0,0,0,0,0,0,4.1,Y,,
PJC,2014,PIED,9.7,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,9.7,0,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,9.7,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,9.7,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,9.7,6,6,0,0,0,0,3.4,Y,,
PJC,2014,PIED,9.7,0,0,0,0,0,0,2.4,Y,,
PJC,2014,PIED,9.7,5.3,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,9.7,0,0,0,0,0,0,4.8,Y,,
PJC,2015,PIED,9.7,0,0,0,0,0,0,4.2,Y,,
PJC,2015,PIED,9.7,0,0,0,0,0,0,3.5,Y,,
PJC,2015,PIED,9.7,0,0,0,0,0,0,2.2,Y,,
PJC,2014,PIED,9.8,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,9.8,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,9.8,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,9.8,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,9.8,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,9.8,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,9.8,0,0,0,0,0,0,1.4,Y,,
PJC,2014,PIED,9.8,0,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,9.8,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,9.8,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,9.8,0,0,0,0,0,0,5,Y,,
PJC,2014,PIED,9.8,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,9.8,0,0,0,0,0,0,4,Y,,
PJC,2014,PIED,9.8,0,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,9.8,0,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,9.8,0,0,0,0,0,0,4.6,Y,,
PJC,2015,PIED,9.8,0,0,0,0,0,0,4.2,Y,,
PJC,2015,PIED,9.8,0,0,0,0,0,0,3.6,Y,,
PJC,2015,PIED,9.8,0,0,0,0,0,0,3.3,Y,,
PJC,2015,PIED,9.8,0,0,0,0,0,0,4.4,N,,
PJC,2015,PIED,9.8,0,0,0,0,0,0,4.6,Y,,
PJC,2015,PIED,9.8,0,0,0,0,0,0,3.2,Y,,
PJC,2015,PIED,9.8,6.6,0,0,0,0,0,3.9,Y,,
PJC,2015,PIED,9.8,0,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,9.85,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,9.9,8.5,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,9.9,7.7,0,0,0,0,0,4.6,Y,,
PJC,2014,PIED,9.9,2.5,2.9,0,0,0,0,3.3,Y,,
PJC,2014,PIED,9.9,6.75,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,9.9,0,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,9.9,7.9,5,0,0,0,0,3.8,Y,,
PJC,2014,PIED,9.9,0,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,9.9,0,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,9.9,0,0,0,0,0,0,4.6,Y,,
PJC,2015,PIED,9.9,0,0,0,0,0,0,3.9,Y,,
PJC,2015,PIED,9.9,0,0,0,0,0,0,3.6,Y,,
PJC,2015,PIED,9.9,0,0,0,0,0,0,3.3,Y,,
PJC,2015,PIED,9.9,0,0,0,0,0,0,1.7,Y,,
PJC,2014,PIED,9.95,0,0,0,0,0,0,4.4,Y,,
PJC,2014,PIED,9.95,0,0,0,0,0,0,4.4,Y,,
PJC,2014,PIED,10,0,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,10,0,0,0,0,0,0,4.7,Y,,
PJC,2014,PIED,10,0,0,0,0,0,0,4.6,Y,,
PJC,2014,PIED,10,0,0,0,0,0,0,4.1,Y,,
PJC,2014,PIED,10,4.4,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,10,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,10,0,0,0,0,0,0,4.2,Y,,
PJC,2014,PIED,10,0,0,0,0,0,0,2.2,Y,,
PJC,2014,PIED,10,0,0,0,0,0,0,4.1,Y,,
PJC,2014,PIED,10,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,10,0,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,10,0,0,0,0,0,0,4.4,Y,,
PJC,2014,PIED,10,12,0,0,0,0,0,4.8,Y,,
PJC,2014,PIED,10,0,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,10,10.9,0,0,0,0,0,5,Y,,
PJC,2014,PIED,10,0,0,0,0,0,0,4.5,Y,,
PJC,2015,PIED,10,0,0,0,0,0,0,3.75,Y,,
PJC,2015,PIED,10,0,0,0,0,0,0,1.4,Y,,
PJC,2015,PIED,10,0,0,0,0,0,0,1.3,Y,,
PJC,2015,PIED,10,0,0,0,0,0,0,4.2,Y,,
PJC,2015,PIED,10,0,0,0,0,0,0,4.2,Y,,
PJC,2015,PIED,10,0,0,0,0,0,0,3,Y,,
PJC,2015,PIED,10,0,0,0,0,0,0,4,Y,,
PJC,2014,PIED,10.02,0,0,0,0,0,0,4.3,Y,,
PJC,2014,PIED,10.05,0,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,10.1,4.6,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,10.1,0,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,10.1,6.9,0,0,0,0,0,2.7,Y,,
PJC,2014,PIED,10.1,0,0,0,0,0,0,3.45,Y,,
PJC,2014,PIED,10.1,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,10.1,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,10.1,9.85,0,0,0,0,0,4.8,Y,,
PJC,2014,PIED,10.1,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,10.1,0,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,10.1,0,0,0,0,0,0,4.4,Y,,
PJC,2014,PIED,10.1,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,10.1,0,0,0,0,0,0,3.9,Y,,
PJC,2015,PIED,10.1,0,0,0,0,0,0,3.9,Y,,
PJC,2015,PIED,10.1,0,0,0,0,0,0,4,Y,,
PJC,2015,PIED,10.1,0,0,0,0,0,0,3.3,Y,,
PJC,2015,PIED,10.1,0,0,0,0,0,0,3.8,Y,,
PJC,2015,PIED,10.1,0,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,10.14,0,0,0,0,0,0,3.28,Y,,
PJC,2014,PIED,10.15,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,10.18,12.47,0,0,0,0,0,5.8,Y,,
PJC,2014,PIED,10.19,0,0,0,0,0,0,4.3,Y,,
PJC,2014,PIED,10.2,0,0,0,0,0,0,5,Y,,
PJC,2014,PIED,10.2,0,0,0,0,0,0,4,Y,,
PJC,2014,PIED,10.2,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,10.2,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,10.2,0,0,0,0,0,0,4.2,Y,,
PJC,2014,PIED,10.2,6.2,0,0,0,0,0,4.3,Y,,
PJC,2014,PIED,10.2,0,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,10.2,0,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,10.2,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,10.2,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,10.2,0,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,10.2,0,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,10.2,0,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,10.2,0,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,10.2,0,0,0,0,0,0,4.1,Y,,
PJC,2014,PIED,10.2,0,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,10.2,0,0,0,0,0,0,4.3,Y,,
PJC,2014,PIED,10.2,0,0,0,0,0,0,4,Y,,
PJC,2015,PIED,10.2,0,0,0,0,0,0,3.8,Y,,
PJC,2015,PIED,10.2,0,0,0,0,0,0,4.2,Y,,
PJC,2015,PIED,10.2,2.6,5.7,0,0,0,0,3.9,Y,,
PJC,2015,PIED,10.2,0,0,0,0,0,0,4.8,Y,,
PJC,2015,PIED,10.2,0,0,0,0,0,0,4.9,Y,,
PJC,2014,PIED,10.25,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,10.25,0,0,0,0,0,0,5,Y,,
PJC,2014,PIED,10.3,0,0,0,0,0,0,4.9,Y,,
PJC,2014,PIED,10.3,0,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,10.3,0,0,0,0,0,0,4.2,Y,,
PJC,2014,PIED,10.3,0,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,10.3,0,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,10.3,0,0,0,0,0,0,4.7,Y,,
PJC,2014,PIED,10.3,0,0,0,0,0,0,4.3,Y,,
PJC,2014,PIED,10.3,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,10.3,0,0,0,0,0,0,4.1,Y,,
PJC,2014,PIED,10.3,0,0,0,0,0,0,5,Y,,
PJC,2014,PIED,10.3,0,0,0,0,0,0,4.2,Y,,
PJC,2015,PIED,10.3,12.25,0,0,0,0,0,4.2,Y,,
PJC,2015,PIED,10.3,0,0,0,0,0,0,4.5,Y,,
PJC,2015,PIED,10.3,13.8,0,0,0,0,0,4.6,Y,,
PJC,2014,PIED,10.37,0,0,0,0,0,0,4.7,Y,,
PJC,2014,PIED,10.4,0,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,10.4,0,0,0,0,0,0,4.7,Y,,
PJC,2014,PIED,10.4,0,0,0,0,0,0,4.4,Y,,
PJC,2014,PIED,10.4,0,0,0,0,0,0,5,Y,,
PJC,2014,PIED,10.4,0,0,0,0,0,0,4,Y,,
PJC,2014,PIED,10.4,0,0,0,0,0,0,4.3,Y,,
PJC,2015,PIED,10.4,7.1,0,0,0,0,0,3.6,Y,,
PJC,2015,PIED,10.4,6,0,0,0,0,0,3.7,Y,,
PJC,2015,PIED,10.4,9.5,8.5,0,0,0,0,4,Y,,
PJC,2015,PIED,10.4,0,0,0,0,0,0,4.5,Y,,
PJC,2015,PIED,10.4,0,0,0,0,0,0,4.9,Y,,
PJC,2014,PIED,10.45,0,0,0,0,0,0,2.45,Y,,
PJC,2014,PIED,10.5,7.1,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,10.5,0,0,0,0,0,0,5,Y,,
PJC,2014,PIED,10.5,0,0,0,0,0,0,4.1,Y,,
PJC,2014,PIED,10.5,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,10.5,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,10.5,0,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,10.5,0,0,0,0,0,0,4.4,Y,,
PJC,2014,PIED,10.5,0,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,10.5,0,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,10.5,0,0,0,0,0,0,4.2,Y,,
PJC,2015,PIED,10.5,0,0,0,0,0,0,4.5,Y,,
PJC,2015,PIED,10.5,0,0,0,0,0,0,4.9,Y,,
PJC,2015,PIED,10.5,0,0,0,0,0,0,3.9,Y,,
PJC,2015,PIED,10.5,0,0,0,0,0,0,3.6,Y,,
PJC,2015,PIED,10.5,0,0,0,0,0,0,4.2,Y,,
PJC,2014,PIED,10.6,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,10.6,0,0,0,0,0,0,4.5,Y,,
PJC,2014,PIED,10.6,0,0,0,0,0,0,4.2,Y,,
PJC,2014,PIED,10.6,8.8,0,0,0,0,0,4.8,Y,,
PJC,2014,PIED,10.6,0,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,10.6,0,0,0,0,0,0,4.2,Y,,
PJC,2014,PIED,10.6,0,0,0,0,0,0,4.2,Y,,
PJC,2014,PIED,10.6,0,0,0,0,0,0,4.5,Y,,
PJC,2014,PIED,10.6,0,0,0,0,0,0,5,Y,,
PJC,2014,PIED,10.6,0,0,0,0,0,0,4.3,Y,,
PJC,2015,PIED,10.6,0,0,0,0,0,0,3.1,N,,
PJC,2015,PIED,10.6,0,0,0,0,0,0,3.7,Y,,
PJC,2015,PIED,10.6,4.9,6.2,0,0,0,0,3.6,Y,,
PJC,2015,PIED,10.6,0,0,0,0,0,0,3.6,Y,,
PJC,2015,PIED,10.6,0,0,0,0,0,0,3.9,Y,,
PJC,2015,PIED,10.6,0,0,0,0,0,0,4.3,Y,,
PJC,2015,PIED,10.6,0,0,0,0,0,0,4.2,Y,,
PJC,2014,PIED,10.65,9.75,0,0,0,0,0,4.1,Y,,
PJC,2014,PIED,10.7,0,0,0,0,0,0,4,Y,,
PJC,2014,PIED,10.7,0,0,0,0,0,0,4,Y,,
PJC,2014,PIED,10.7,0,0,0,0,0,0,4.5,Y,,
PJC,2014,PIED,10.7,0,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,10.7,0,0,0,0,0,0,4.5,Y,,
PJC,2015,PIED,10.7,0,0,0,0,0,0,4.2,Y,,
PJC,2015,PIED,10.7,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,10.75,0,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,10.75,0,0,0,0,0,0,4.1,Y,,
PJC,2014,PIED,10.8,4.5,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,10.8,0,0,0,0,0,0,4,Y,,
PJC,2014,PIED,10.8,0,0,0,0,0,0,4.3,Y,,
PJC,2014,PIED,10.8,0,0,0,0,0,0,4.6,Y,,
PJC,2014,PIED,10.8,0,0,0,0,0,0,4.1,Y,,
PJC,2014,PIED,10.8,8.5,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,10.8,0,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,10.8,4.15,8.4,0,0,0,0,4,Y,,
PJC,2014,PIED,10.8,0,0,0,0,0,0,5.2,Y,,
PJC,2015,PIED,10.8,0,0,0,0,0,0,3.7,Y,,
PJC,2015,PIED,10.8,11.3,7.4,0,0,0,0,3.8,Y,,
PJC,2015,PIED,10.8,0,0,0,0,0,0,3.7,Y,,
PJC,2015,PIED,10.8,0,0,0,0,0,0,3.9,Y,,
PJC,2015,PIED,10.8,0,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,10.85,0,0,0,0,0,0,4.1,Y,,
PJC,2014,PIED,10.9,0,0,0,0,0,0,4,Y,,
PJC,2014,PIED,10.9,0,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,10.9,0,0,0,0,0,0,4,Y,,
PJC,2014,PIED,10.9,0,0,0,0,0,0,4.2,Y,,
PJC,2014,PIED,10.9,0,0,0,0,0,0,4.3,Y,,
PJC,2014,PIED,10.9,0,0,0,0,0,0,4.5,Y,,
PJC,2014,PIED,10.9,0,0,0,0,0,0,4.8,Y,,
PJC,2014,PIED,10.9,0,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,10.9,0,0,0,0,0,0,1.5,Y,,
PJC,2015,PIED,10.9,0,0,0,0,0,0,4,Y,,
PJC,2015,PIED,10.9,0,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,10.95,0,0,0,0,0,0,4.2,Y,,
PJC,2014,PIED,10.95,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,11,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,11,4.8,0,0,0,0,0,4.2,Y,,
PJC,2014,PIED,11,9,0,0,0,0,0,4.1,Y,,
PJC,2014,PIED,11,0,0,0,0,0,0,4.1,Y,,
PJC,2014,PIED,11,13.7,0,0,0,0,0,5.2,Y,,
PJC,2014,PIED,11,0,0,0,0,0,0,4.8,Y,,
PJC,2015,PIED,11,0,0,0,0,0,0,3.5,Y,,
PJC,2015,PIED,11,0,0,0,0,0,0,2.4,Y,,
PJC,2015,PIED,11,0,0,0,0,0,0,3.2,Y,,
PJC,2015,PIED,11,0,0,0,0,0,0,4.5,Y,,
PJC,2015,PIED,11,0,0,0,0,0,0,3.9,Y,,
PJC,2015,PIED,11,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,11.05,0,0,0,0,0,0,5.2,Y,,
PJC,2014,PIED,11.1,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,11.1,9.4,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,11.1,0,0,0,0,0,0,4.2,Y,,
PJC,2014,PIED,11.1,10.2,0,0,0,0,0,4.5,Y,,
PJC,2014,PIED,11.1,0,0,0,0,0,0,4.5,Y,,
PJC,2014,PIED,11.1,10.85,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,11.1,0,0,0,0,0,0,4.9,Y,,
PJC,2015,PIED,11.1,0,0,0,0,0,0,3.6,Y,,
PJC,2015,PIED,11.1,0,0,0,0,0,0,4.5,Y,,
PJC,2014,PIED,11.2,0,0,0,0,0,0,2.4,Y,,
PJC,2014,PIED,11.2,0,0,0,0,0,0,4.4,Y,,
PJC,2014,PIED,11.2,7.3,0,0,0,0,0,4.3,Y,,
PJC,2014,PIED,11.2,0,0,0,0,0,0,4.5,Y,,
PJC,2014,PIED,11.2,6.65,0,0,0,0,0,4.6,Y,,
PJC,2015,PIED,11.2,0,0,0,0,0,0,3.4,N,,
PJC,2015,PIED,11.2,0,0,0,0,0,0,4.5,Y,,
PJC,2015,PIED,11.2,0,0,0,0,0,0,4.5,Y,,
PJC,2015,PIED,11.2,0,0,0,0,0,0,5.5,Y,,
PJC,2014,PIED,11.25,9.1,0,0,0,0,0,4.4,Y,,
PJC,2014,PIED,11.26,0,0,0,0,0,0,3.73,Y,,
PJC,2014,PIED,11.3,5.9,0,0,0,0,0,5.1,Y,,
PJC,2014,PIED,11.3,0,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,11.3,0,0,0,0,0,0,3.57,Y,,
PJC,2014,PIED,11.3,0,0,0,0,0,0,4,Y,,
PJC,2014,PIED,11.3,0,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,11.3,0,0,0,0,0,0,4.1,Y,,
PJC,2014,PIED,11.3,8.5,0,0,0,0,0,,2.3,2.4,Y
PJC,2015,PIED,11.3,0,0,0,0,0,0,3.5,Y,,
PJC,2015,PIED,11.3,0,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,11.4,0,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,11.4,0,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,11.4,6,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,11.4,0,0,0,0,0,0,4.6,Y,,
PJC,2014,PIED,11.4,0,0,0,0,0,0,4.9,Y,,
PJC,2014,PIED,11.5,6.3,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,11.5,0,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,11.5,0,0,0,0,0,0,4.4,Y,,
PJC,2014,PIED,11.5,0,0,0,0,0,0,4.7,Y,,
PJC,2014,PIED,11.5,0,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,11.5,0,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,11.5,0,0,0,0,0,0,4,Y,,
PJC,2014,PIED,11.5,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,11.5,0,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,11.5,0,0,0,0,0,0,5.8,Y,,
PJC,2014,PIED,11.5,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,11.5,0,0,0,0,0,0,4.2,Y,,
PJC,2015,PIED,11.5,0,0,0,0,0,0,3.6,Y,,
PJC,2015,PIED,11.5,10.1,0,0,0,0,0,3.6,N,,
PJC,2015,PIED,11.5,0,0,0,0,0,0,3.9,Y,,
PJC,2015,PIED,11.5,0,0,0,0,0,0,4.8,Y,,
PJC,2015,PIED,11.5,0,0,0,0,0,0,4.7,Y,,
PJC,2014,PIED,11.55,9.3,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,11.6,0,0,0,0,0,0,4.2,Y,,
PJC,2014,PIED,11.6,0,0,0,0,0,0,4.1,Y,,
PJC,2014,PIED,11.6,0,0,0,0,0,0,4.3,Y,,
PJC,2014,PIED,11.6,0,0,0,0,0,0,4.7,Y,,
PJC,2014,PIED,11.6,0,0,0,0,0,0,5.1,Y,,
PJC,2014,PIED,11.6,0,0,0,0,0,0,5.3,Y,,
PJC,2015,PIED,11.6,0,0,0,0,0,0,4.2,Y,,
PJC,2015,PIED,11.6,0,0,0,0,0,0,3.5,N,,
PJC,2015,PIED,11.6,8.9,0,0,0,0,0,3.8,Y,,
PJC,2015,PIED,11.6,0,0,0,0,0,0,5.4,Y,,
PJC,2015,PIED,11.6,6.1,0,0,0,0,0,5.8,Y,,
PJC,2014,PIED,11.65,0,0,0,0,0,0,4.9,Y,,
PJC,2014,PIED,11.65,8.5,8.05,0,0,0,0,3.4,Y,,
PJC,2014,PIED,11.67,9.17,0,0,0,0,0,3.98,Y,,
PJC,2014,PIED,11.7,0,0,0,0,0,0,4.7,Y,,
PJC,2014,PIED,11.7,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,11.7,7.7,0,0,0,0,0,4.6,Y,,
PJC,2014,PIED,11.7,0,0,0,0,0,0,4.7,Y,,
PJC,2014,PIED,11.7,10.1,0,0,0,0,0,4.4,Y,,
PJC,2015,PIED,11.7,0,0,0,0,0,0,5.4,Y,,
PJC,2014,PIED,11.8,0,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,11.8,0,0,0,0,0,0,4.4,Y,,
PJC,2014,PIED,11.8,0,0,0,0,0,0,4.5,Y,,
PJC,2014,PIED,11.8,0,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,11.8,0,0,0,0,0,0,4.3,Y,,
PJC,2015,PIED,11.8,0,0,0,0,0,0,4.45,Y,,
PJC,2015,PIED,11.8,0,0,0,0,0,0,3.9,Y,,
