BM_vol,BM_vol_dens,BM_vol_dens_sd,BM_vol_sd,ESD_vol,ESD_vol_dens,ESD_vol_dens_sd,ESD_vol_sd,region
382.337872089,415.8573856512,57.9088596105,33.882056527,62.5459502739,65.0461076589,3.982354664,2.4484480875,5204
337.5227692736,323.9632654671,40.2763542767,58.7339194595,57.921309527,55.5973394771,4.8364285209,5.4781584912,17655
1672.6890511556,3010.6918251986,109.9919099464,79.3293891178,125.8390473074,167.6396134082,3.4326704855,3.0090897288,34245
295.2035512801,302.1568255628,52.2505517814,59.2964348574,54.4557191929,55.8264887069,5.3333730681,5.1827908063,12531
3578.0642135098,7298.1572554497,228.4288591632,160.8032558423,181.8680844336,255.5609621673,3.6849501506,3.6982505274,29306
474.6619940809,496.7951877259,59.4371151389,93.6755024239,68.7985742241,71.0358703244,3.7352897238,6.0849774713,17900
727.855390517,1017.4385445856,61.4205143389,44.1002640215,84.583138358,99.6595587931,2.5941776876,2.8824234942,33624
561.9096432393,750.2933258138,58.0834607254,47.8509649838,74.0108553698,86.1650900852,2.8843114476,2.7104663661,34822
4297.0431632593,9156.2824297195,227.0115514281,145.6657046052,197.1117898203,283.9056605674,3.6931746104,4.2011136312,30217
1569.6284801576,2816.5880498178,134.3338234174,46.9227500077,122.3953039814,161.8873138146,4.517668129,1.5491214727,28435
1161.0499528663,1838.0323843801,135.881887228,133.8408208727,104.7132270398,132.5740073111,4.8341729512,5.5419182747,13163
433.8337965352,549.3891313024,54.0692724706,59.767800162,66.7094742094,72.9870500497,3.585369544,5.1013479066,41444
793.2087316156,1160.804520823,70.863744792,76.7942498113,87.5361512018,106.2424964578,3.8282258672,3.8745432902,21831
2684.4708948814,5490.7080412274,150.0557497426,146.1170911708,158.9171078826,221.6112561826,3.1831049679,3.5983139431,30095
950.450448493,1489.2101450626,121.2549581232,125.0991192189,96.6611905963,118.3417906388,4.325074963,5.512618452,36848
3822.664189867,8378.5773547351,272.9950098951,126.3066260621,186.1789705484,272.3043339377,3.8011679796,3.3941621932,37019
3854.2878987743,8307.3372377609,303.9295288601,153.9988516303,188.5668743114,272.4888576555,4.977449458,3.4974661814,34646
1828.7158945544,3602.256239217,255.4323771375,92.6058627919,131.7092660088,181.3254917627,5.5282000972,4.0141557052,32884
3329.6451415702,6747.8164287135,265.6342296974,268.0828562826,173.4833652511,246.2349415761,4.4635468707,5.9938950065,35268
304.2985033832,303.0945928994,34.3595271953,51.4245872516,54.1138836162,54.8504977253,3.340312036,4.9424377343,10039
6076.3211574934,13801.4359017505,266.696593907,178.7191273971,232.9674430837,345.9129825195,3.1798991666,3.0757475423,33010
7850.7181280484,18390.2369843089,357.579210456,262.915909676,265.7201019555,396.6791135255,3.7416738412,4.4945484003,35826
512.173937931,676.3001746722,86.425123506,64.1038856478,71.349166955,79.4857198505,5.5938950707,3.9712102699,30433
940.4032026633,1347.0805461016,89.5583625872,126.5034653723,94.7530327697,114.0717691209,3.6645809597,6.9530226861,30698
1680.4567828688,3086.3775233277,138.973767364,57.9612974021,125.986692513,167.8447887671,4.268095281,2.163752233,29525
17749.4624813273,44906.7466381149,838.708367142,555.7199777287,390.4815827767,608.5376405293,4.8232236589,5.9593119402,18534
515.7244031959,591.0547674179,54.7628746251,77.7427119303,70.1526053548,76.7991264755,3.2703823003,6.1505209058,32832
2255.3467285243,4470.3692357044,152.9788612512,178.2374530477,146.825053801,201.2314025928,3.7387843782,5.3494123135,37231
1366.185711003,2416.9334287123,105.7301252521,35.7034723709,113.9354422445,149.7448958889,3.0698637957,1.5726696927,27730
358.7983977209,383.5936113879,54.6897254334,46.7005563888,60.5764285967,62.8816667415,4.8362196039,3.2024960851,24738
320.5135206159,274.9796364502,37.7179239301,38.3314503832,56.2013074767,53.3435611522,3.7317431273,3.4199914542,40124
378.2960290679,530.0767219437,57.5623043995,43.196460474,61.9436963302,71.9937573224,3.7166235935,3.4567336071,33289
257.774862708,228.4227982342,24.4739796613,27.0087427098,50.708146022,48.7197696785,2.3876810159,2.4775733351,37049
346.1977699604,364.98196554,45.7338932901,35.8748547902,59.5430604466,60.4770789475,3.3347371975,3.1208576998,38915
597.1041754389,783.4731209205,57.2411714587,63.0004825408,77.7438889596,88.2024507993,3.1793316979,3.543991538,36580
286.1484585284,238.6807011847,47.8091960072,25.1576406539,53.7197296984,48.651819616,4.0981466021,1.9865513045,25348
398.5204101575,409.4586993834,33.507547577,53.7479226349,63.8257012753,63.99130513,2.4456394938,4.1676806784,38619
287.4751755905,254.3723787486,29.8423161255,41.1332350249,54.198601925,50.7422773562,2.5646796852,5.2875955335,13131
1104.7459338579,1779.5445427058,140.8303096894,100.1509982322,105.0234002366,129.4796072581,5.9278480024,5.2868931749,36591
318.5361907986,254.294916956,29.3011649447,55.7961055261,56.4706624802,50.9953341531,3.0569322053,5.1271930582,33924
398.5539002087,434.8620193227,35.1347455232,63.9517483968,64.4746736047,65.2051393923,2.8152649768,5.8090183238,53257
268.5639160772,205.7868882295,38.7289377103,50.4928053041,51.8068528742,44.3710158058,4.3217240998,5.1243833396,33220
466.820409674,555.1282580047,36.2413652764,33.8896464025,69.5830879865,74.3140085662,2.783190019,3.4617616302,12825
40836.4016712686,105831.48179745,447.4244898879,721.3457697723,583.0718010526,918.8597606826,1.9537634282,3.9345567386,24471
6431.2396359959,14293.0829014709,259.1330905761,266.8262323097,240.3635513167,352.2022216515,3.3662269486,4.6601581436,33727
2123.856648395,4191.0100858661,116.9938881903,137.2682487927,141.3780760681,195.5217305293,2.186863988,5.0776831856,42551
305.9363087305,306.2275372917,48.1843279553,26.5295134833,55.600589323,56.9923762168,4.4171955187,2.4774251711,45988
367.3826021231,376.4822995399,52.0402598147,59.2151803485,59.772121956,61.8198342295,4.21209939,4.7827726923,13160
4318.568838691,9535.4405131176,200.657821859,176.315069694,197.7656346285,289.9432783819,2.819628963,3.3840408438,32931
1465.4062498172,2782.9477564117,132.1867392523,91.063329248,118.7725093942,160.8487983166,4.7320488082,3.2998429416,23124
717.6101270611,1037.0054455357,67.1816699049,70.4023516695,84.349035192,99.3627263986,3.1647847935,4.0554360572,16546
748.0380541702,1091.5855691339,88.8361410237,84.0674936773,86.0156791017,103.5357628832,4.022347968,4.0625732234,13007
694.4569143361,1091.5783842583,83.5791016213,75.2988110829,83.6728727681,102.7274888336,3.2745418178,4.0963938853,41010
1195.2585605717,1935.5265020548,128.411277004,111.9222029572,106.1316946771,136.306699139,4.4449058532,4.0564843986,29344
13432.8694805462,32510.498017678,515.0322472638,341.8038753278,342.7328149202,521.7713376888,3.8346120165,4.1812352088,15294
5693.5514083347,12512.0782256877,348.0466419213,169.3323163476,225.1594541885,330.2729739281,4.8134089659,3.8614072187,39094
806.5121307495,1274.3196385064,57.991099023,79.0709354668,89.1186049796,109.7074109215,2.3969586669,4.6921665874,30577
232.9927373633,220.5062913545,23.4853099723,29.1121461428,49.6276163348,48.2839514525,2.5476500943,2.9817049364,37578
2411.1801143824,4535.3589468212,143.9961899513,205.9125009301,150.5294018037,202.0387480423,3.0382099073,5.3413902421,35267
344.9342602111,400.7087701835,37.6138057141,51.716589576,59.6077844894,63.2671681007,3.1963999013,5.2526080272,21400
459.0490094978,494.7895999863,36.9273979881,75.4842401657,67.1216487438,70.2205451332,2.4263587316,5.2098266585,33282
324.0292847898,325.3247927401,50.2608956035,42.6566385941,57.9426517951,58.0450573279,4.7369092277,3.7902231742,54381
326.7364586036,278.0251422481,52.2455958091,52.6999471727,56.5460822705,54.0067927446,4.9007717369,4.5821615437,40139
320.7738342218,302.2509989337,39.2478059912,39.4286780521,55.8095657399,54.3197568944,3.4401132436,3.6431821419,12850
1352.5404633966,2429.9686649445,89.0736956363,53.0406080941,114.3934430243,150.4590112517,2.5103244673,2.567984991,37792
510.48830734,682.7623077913,76.5512802418,65.9001714135,69.858809305,80.8070850189,4.5357298343,4.4022545191,19956
282.6444699961,226.3813689126,29.4612617463,32.1500169871,53.2809009698,48.7627597119,3.0856461663,2.9104804304,27469
327.8864732341,335.3863583894,29.4750295843,49.3645081828,58.6250099947,58.5536379278,2.7541310703,3.9983484131,36077
1828.7215312562,3540.4086981071,153.9587589988,92.5161857036,131.4637141554,179.0059057185,3.4346992411,3.36470761,32016
4210.1153426196,8721.1355941877,197.1444581277,123.8430648528,196.7669445417,277.1898312858,2.8746469003,3.3455298159,40717
10260.4018491174,24281.2052334964,368.4350880714,232.1928775086,300.9726173443,454.1173667003,3.0657403076,3.205869592,37833
437.6436300174,512.9998376861,73.229279056,46.9889036063,65.2522884531,70.5629639654,4.6263859576,3.3983209628,35778
525.7281776643,696.6023613899,27.2019610915,40.1097917919,73.2069163599,81.9610823039,2.4834680299,2.94941171,32207
3339.1334388165,7031.6640042622,280.6404502161,129.0345469256,175.387276972,250.7826247634,4.2716691057,3.258946025,29971
320.4230854888,247.0659612617,25.7157513574,60.4309184151,56.4278473179,50.0849170992,2.899031461,4.8954346302,24545
13181.2299616401,32300.063019178,480.9567508283,101.4579908891,338.7763994756,521.0359545337,3.2427551925,1.1866335869,39523
538.2085734084,611.3579481128,83.6328130855,119.7504506222,72.8275693104,77.8865857018,4.2611374491,6.9995989029,18160
493.3295465011,479.5432780932,52.6201913582,39.7754098717,69.5640770681,69.2462847611,3.5372883649,3.4764813982,21750
1377.4719481987,2514.5048026379,86.59158596,45.3278203498,115.1531713656,152.3322722181,2.5108793745,1.9356443816,35170
1954.5660740898,3794.718160807,119.6382052647,142.1965011506,136.5290985627,186.5769765406,2.9412084139,4.6838222707,34290
316.3702793188,295.0827922783,57.9735947465,82.8833033042,57.6003308077,54.9696734641,4.6113400186,6.4369363766,21649
1531.6768283203,2953.9908871534,115.7960479695,76.1913840828,119.4366580723,164.4123088401,3.1566905273,3.9393350972,30662
293.3231966928,267.5500591189,61.0424928165,38.7358463214,53.0727597458,51.7169948419,4.9364096452,5.372832577,27397
650.6212529503,913.9306554261,49.9497304636,37.3189830895,80.978443922,94.6113699316,2.5789201462,2.8420247279,31288
290.059282058,304.5960809816,39.4387060289,50.727826328,55.4767597554,57.1227771673,3.8384461808,4.6166543423,42838
412.1827275448,464.0965079031,53.148065447,40.8263431595,63.7368220511,66.4434619252,4.5400969888,3.5755434242,35823
319.8219412763,333.9162048981,40.804828728,35.9373620752,56.9915281794,57.850317753,2.8436522454,2.9364483327,46555
379.8249695006,361.0586820456,49.3705585235,59.2113663584,62.5259048366,60.2801328218,5.5396547812,4.289613486,21362
1770.9611522326,3224.6097343538,97.3623466276,129.9029398209,128.8302883429,172.9617481122,2.8346521702,4.3107075719,34606
7583.1891757502,17685.5265134497,358.1264488626,341.5175964843,260.1193506856,389.2873981638,3.961827766,4.7486358303,26953
418.7616313753,476.4088788555,62.920829507,73.5325754562,65.6359718128,68.3986674629,3.8221296817,5.3108841588,36245
313.5782139125,248.1651607658,48.471707562,53.5451606377,55.7661782924,49.4441276213,4.3030273248,4.3657825495,32537
13641.4748317395,34314.4854220695,520.9248531327,476.3480728233,344.8216701801,535.5124286511,3.4271899977,5.2223826638,26999
317.2204791866,281.1501583055,32.9990283884,57.8967351895,56.6788162132,53.5267938249,2.7832964934,5.2534029839,39740
2411.7492796026,4825.3285906479,170.1406914257,100.4629468619,149.3325294127,209.3272603942,3.758054932,3.6658553312,33797
5774.3014683806,13180.9752099409,330.1065428995,286.0991859248,229.6028759453,340.0732222949,4.2053252994,5.5442423974,33454
581.5843027994,770.9000791944,48.024370357,71.2464754592,76.0755433769,87.4655914579,2.7546401449,4.3561051008,46823
12706.5144132128,30600.2212380722,535.0397163917,400.307248612,332.3611573522,507.4133241718,4.7350282894,4.0534454292,28339
248.4863930874,252.8672085435,29.2699414765,48.4578260995,51.9861340079,50.5932556454,2.6842986815,4.893262718,28953
378.2035786461,411.319510014,21.3988434904,59.0592549251,60.5056346138,63.9742843062,2.0643709337,4.6172093323,25548
436.6162931606,445.3561198739,41.8384811027,62.263088579,65.8082803865,66.181133754,3.1092339848,4.7827236361,16001
396.4265320736,381.5889381449,34.7937549395,64.6764641833,62.6138503771,62.4616693017,3.0165298482,5.4598873152,21500
58323.1705404511,154709.293829227,961.1028707926,1009.4968830482,691.1653686332,1102.3660086939,3.0673728135,4.6579015497,37955
277.5927357977,249.8424672253,21.0976516855,34.3922112003,53.5726298581,51.4880390613,2.4926246502,4.8810645413,52954
458.3241639502,514.2418411344,63.9289145833,58.9410862122,67.3110013606,71.2204710045,4.9722230701,4.8255014178,19621
2898.6501872932,6090.5779726678,263.442915981,144.624097919,163.5635856342,233.2925875652,4.1579417025,3.7853044779,36803
522.0067605228,540.064089409,52.1087820807,38.6924452989,71.9448465129,74.300454376,3.7460370077,2.8239893296,4881
2057.5040950095,4271.6035225102,161.0530617861,126.4818210702,139.807593124,196.6048093472,3.4017055104,4.2361599985,31875
446.0218603174,558.3403907645,30.3038826002,51.0613136401,66.5190249735,75.1267907864,2.0930623407,3.2540816137,12892
327.7841762456,291.7151516809,35.554684972,44.4274000427,55.9912298372,53.5982256511,3.1189586751,3.8975438147,40122
296.8720851039,266.6099367558,23.146875665,42.4126016152,55.0474941559,52.596590647,2.2578542063,3.9198344256,16946
690.1146694481,934.5955260597,83.5638122145,63.9636732177,82.538298569,94.6248891758,3.7557436041,3.5862104058,34693
5608.8679189092,12599.9116017605,229.0017648244,106.3793443304,223.5034636329,332.0165769858,3.2214856822,3.3727137579,30450
270.8428467701,239.2302898684,39.0784897324,42.3997973808,53.5996880049,48.1513290991,3.5258754124,4.1001922712,44901
300.8220902054,259.0914048494,32.1438920165,30.3449506417,55.141298744,51.0341242226,3.2231868616,2.8114046857,40037
1125.9144337135,2015.6800340808,119.8748979647,51.4425366442,104.4592390682,138.0782104953,3.7605338302,2.964691827,31444
576.6665421118,713.0912329418,80.2971451465,75.7908579398,74.4557837938,83.0428630409,4.5026292336,5.6871380392,23769
715.2048341383,1093.5943434153,66.5828999286,96.5414129694,85.3769053719,102.0763941667,2.7217410308,6.2857609033,15115
1496.0274380937,2541.7436230085,116.8964102846,136.2436537252,117.1784391172,153.4351158947,3.0886936654,5.9209680301,46517
432.2944074738,602.1349985904,47.9823461729,27.944737016,65.7277636487,76.2570320124,3.442195992,2.1876652365,49017
376.8678745215,427.9997309646,41.0836876566,54.6241257654,60.3877524058,65.420400963,3.6174627604,4.6240585705,36340
273.8001451292,215.6771612995,27.6173108827,44.278833832,51.1446362347,46.6357500457,3.1179216974,4.7013155235,33114
466.7370722904,572.5851399365,43.9329286151,51.3867950231,67.7125429952,76.3469471558,3.1237934385,3.7531580413,30785
525.0652707267,710.0487683459,82.8072369776,65.1179458807,72.9291393896,83.5279395929,4.1554706708,4.0180392312,45468
1082.205766326,1806.772272236,80.7708801436,91.3450659891,102.4432656338,131.2586907803,3.0168254242,4.1065578272,34699
765.940032956,1097.1849211991,92.2311491375,40.7164645374,86.3034081264,103.054093602,3.844070634,1.9856087716,34116
1120.9292611949,1896.0849074782,147.1901250037,90.5809370786,103.5383382681,133.0736466497,5.4046166359,4.255584996,35786
951.8336082454,1578.8793833324,114.084008645,112.5669710432,96.4119922369,121.5867047404,4.4657910016,5.1298724294,35302
7102.5169712079,17153.9068782054,347.8202314646,130.9304071436,252.9095599695,384.7579423986,3.4556770954,3.3694231783,26250
546.9716748397,642.3012149217,58.8228017574,42.7998051549,72.5817795075,79.0166514519,3.5863529164,3.3770630186,14673
324.5416633026,297.9225712783,42.4267466879,52.093090494,56.4035889586,56.0472951982,3.9652703682,4.709592003,15620
1407.4166713442,2632.061835611,95.9371214451,55.851093811,116.0782297766,156.7589725924,2.7313827033,2.6329161516,36004
311.9981932447,322.5050980679,80.585267176,55.3773531608,57.2001121416,55.2183872637,5.9686432833,5.1364589423,46715
2101.3750275225,3874.2725348337,114.0480836502,159.4572117073,138.6145819359,188.5080940342,2.7364118861,5.628898064,24417
313.2086736943,293.807561627,49.9598619509,37.4496140867,56.7518921803,54.7356665241,4.3535918535,3.0738979588,50605
8565.846612021,20526.0104085639,168.5125157457,232.6003438697,275.8298292256,418.3626032737,1.6498157543,4.7693312568,21887
1903.5752250308,3649.1137967863,188.5904372813,143.6021815979,133.7377991278,182.4442487647,4.0317140398,4.1635931705,40559
2968.106555703,5922.9987566186,209.7448974704,143.7255205949,164.6370192669,232.2351030979,4.5821004424,3.6669497025,34405
298.04815505,253.7921448018,28.1327044078,39.6887276959,54.0253035471,50.3960129516,2.7682404351,3.3587939763,13530
330.092849991,345.2456824841,41.1357581739,77.0851428531,58.9105709887,58.3526841807,3.6004322045,6.6216266991,30043
1304.6835409866,2405.0745529352,170.2845356245,113.6900760464,111.8599087688,149.8325269088,4.5132632267,4.662208624,50003
3582.8249818823,7893.6150573767,148.5806193584,137.5315761375,182.5139600758,264.2293116859,2.7800026082,3.6261664568,35032
698.8599218447,912.0590850946,102.6198754319,49.0766114597,81.2449632295,93.6829248956,4.3789241084,3.8368265211,15816
505.1197335609,554.2809252201,31.0617746907,58.0101701877,69.9589835846,74.52102134,2.2363299632,4.191755845,17595
5637.6554316951,12949.600876153,175.2988437284,265.3292420117,225.1955164914,336.139409904,2.4096892518,4.7509180818,36075
585.1309505678,744.431388681,71.329331527,102.5681731089,74.87971918,86.0360648806,3.7172592189,6.2424256946,34819
364.3441214603,363.2741081301,51.5951000484,32.9887655461,60.5632976816,60.8925764968,4.4528597831,2.4606275997,20888
322.0454639185,309.4738174233,34.7518323826,39.1049015833,56.643125211,56.1786890537,3.1420745566,3.2019968418,18899
1248.5375720831,2155.7154556491,56.6705777416,83.9888764588,109.2093398895,142.2059216083,2.1295956038,3.939505095,35992
3000.4052262346,6656.395482185,161.324782675,193.6548576958,167.73368785,243.3496211329,3.3185452872,4.9093376716,28244
2561.4152715727,5168.6596128014,215.0046785471,140.0030299184,154.030685983,215.9741045023,4.325842462,3.7421386021,30091
6763.0620069588,15484.177519195,332.5221025085,336.6533486846,247.0370887734,365.5573998358,3.3966656691,6.3433076458,36764
557.6615719016,672.0381675038,76.755046508,57.7328891368,73.9699048029,80.9375687312,3.994870697,3.7543121185,23346
3362.5699405941,7550.0183987486,179.4620347602,198.0863127342,176.5748674902,259.0485623508,2.9282028632,5.5653152542,30928
6103.5129037366,14045.4536047921,283.206339351,214.086631543,233.5690047247,349.5162896147,3.2690760542,3.3035646017,10365
376.0522598502,437.9808656418,45.6882658969,37.666428168,61.5668703952,66.2408462645,3.1747592937,2.9341873869,34456
425.4344137504,478.909486497,63.4327688226,50.2961165737,64.8053801742,68.6191497668,3.8437330683,4.1526868457,19251
275.5745146229,227.3821870802,28.7142883343,44.2704815468,51.556242452,48.3292071625,2.9078768908,4.6165992816,54253
649.1575145424,951.3843286321,85.4697846739,94.301740178,80.4115908397,96.2483934077,5.1074037601,5.0117416264,37846
491.6031717039,520.1529620803,49.7513030134,46.0603929761,68.8496450943,73.1638291862,3.5918415752,3.3659768221,16346
996.9773009279,1660.8940417419,93.4211315673,77.4319626811,98.4363832226,124.8620364517,3.3024098199,4.5220988055,15899
436.8904485711,520.4569273116,41.5705021111,64.2791021193,66.4141198051,72.3543057905,2.7635690516,5.3645414537,43686
402.6396739798,410.5332762033,37.876409325,50.398606328,63.0853999134,64.5625376255,3.7409766378,3.3533538065,42412
929.0491271366,1523.8474252864,95.2393812343,81.113048202,95.3878302088,121.5571900479,3.8325252127,3.9418450061,35636
375.359735716,447.3550746762,35.0926449624,34.3800807001,62.2051209946,67.1344278285,2.3235908365,2.691354036,34782
483.8265946209,557.1935026155,74.729672759,44.9186215527,69.3559045295,74.8124635371,4.6119177219,3.8383184767,32315
307.9288126293,250.5500784388,41.2573458673,44.4779118153,56.2228946597,50.3535242638,3.8646477336,3.8690064328,25529
351.1363075827,358.7331237359,62.8193535114,57.0798180419,59.4199121564,59.7093376781,3.902981417,5.0146367862,21374
1556.8235523536,2698.1924575264,85.5092154354,188.6490939313,120.4149987002,158.3118758067,2.2100958822,6.9258430069,34215
335.5261827351,391.0919696315,83.0078209501,43.6090246596,59.1852101802,61.5658346442,5.4486898382,4.1422230529,30712
286.2137149351,234.6603052058,26.5088080468,57.3096455627,53.4922933948,49.3975329044,2.9359349363,5.0289176884,35307
362.9477838253,449.7597888569,40.3123072749,64.0413110968,59.9298719753,66.2506993701,3.2932901716,4.2504952554,21324
28073.6392398443,73068.9853418175,851.9256179283,625.7816231307,486.0469974237,769.0370902091,4.8735662826,5.0475276855,38361
2373.7086344131,4811.5451289655,140.6730476768,109.0856481451,149.4286910143,208.0591754226,3.1044321182,3.6092705585,36840
14656.1415339683,37260.1386878386,280.9417396154,353.8688653611,357.3225087056,556.882290362,2.3240124146,4.5829844199,36287
316.9607106589,239.4165956018,36.9073293351,67.0097077752,55.8964066705,49.4885070826,3.5388769913,6.0707015942,43943
504.935094769,650.1794072285,53.8563782172,70.9173165428,70.3063956609,80.9134461798,3.0554426417,5.1963128631,34970
453.2834621594,484.409629433,51.2239047805,33.4493514863,66.3811741934,68.8809551357,3.6618097409,2.3153766537,29483
462.6572580723,588.1040826617,77.2055279687,40.987431713,67.7459498378,76.640967338,4.5073281174,2.6879526826,55514
3730.0422363244,8504.4984309033,222.5156872037,249.9907181118,186.2362247329,272.5224125003,4.6818778893,5.2061817926,34875
2317.6676959269,4756.7923649118,170.3727870172,136.9263952268,149.1737284825,207.1930813686,3.4108828774,5.0212148949,27980
467.2641404745,522.7475936222,47.3340937113,83.3688500317,68.0485204793,72.2530786524,2.9805938718,5.146570056,23398
282.4221773716,265.3622638973,45.3697261817,42.8378419076,53.4987939586,50.9892540679,4.4807447568,3.6900523773,37612
758.6386414137,1081.9525435471,86.7199698882,57.9337651402,85.8215834327,102.1916558191,3.845810813,2.8632637652,37571
353.661864956,381.1131920382,42.3769653496,34.5316233975,60.4489068295,60.8904279945,3.1343493165,2.7203046228,26802
589.1385296632,734.8313427195,58.5892059611,66.0710989212,75.9672340333,84.3360136753,3.6718467391,4.6480836374,32662
1566.6156520889,2972.1595368084,172.9223023145,111.0786304236,121.4831553582,166.6218251241,4.5742115911,4.3035110944,30739
1150.0583428086,2010.1604023299,46.8742710891,87.4125194787,104.6908515757,137.5947363761,1.6024979871,3.8549400825,39377
1210.2275206665,2034.0160392831,116.1577989161,134.6193121158,107.0739394902,137.7152702703,3.6330789065,5.5945968538,31739
477.0407645781,563.9484267156,60.372151176,61.6009818472,68.9449314693,75.3287020476,3.3798758081,4.9901119472,19623
615.0233052163,768.641743784,40.6726579747,48.7188702155,77.6726253693,86.3110941973,2.0971712902,3.7439598238,39760
617.5788035249,829.140166337,57.2061470059,69.2136070083,77.3182533797,89.4709281594,2.7617719305,4.7402471798,35503
829.08541187,1020.1257243937,83.2898165418,98.164677512,88.8686891645,100.7100675658,3.9793646699,4.5985591698,30062
1389.4973518265,2443.1325859995,53.7686116468,100.1121159279,113.8782886442,151.5574452061,1.6935521797,3.933016277,38945
2500.2555690155,4979.3329198123,178.5501865321,149.1076754206,153.4265344778,213.8258073472,4.122253436,4.018889129,31687
1665.9555562488,3199.6028366804,66.4530399408,156.257211747,124.378342364,172.2391471671,2.1779085399,5.5410101995,30936
310.4466919729,330.8644902096,55.6452361236,47.9928397507,56.7219115462,56.560553793,4.7642370457,4.3056290117,41207
410.4711180465,473.0123513997,26.9878897585,48.2771285838,65.6477435012,68.772620471,2.6135460576,4.5597547773,50879
1914.5550373064,4050.1920650277,123.1781352609,101.6212487042,133.9841969193,192.1480638917,2.9742377519,3.0790269067,29437
434.0692267768,569.0002153275,59.8792764635,54.0188566991,66.9760609241,74.5946934288,4.2118958822,4.6987445378,36507
1429.7208403189,2456.3954127179,73.5162351982,110.9182106779,115.8691741842,151.3483533004,2.3904069896,3.9379038455,13373
339.5091062934,303.7310472364,30.8029989772,34.5739404116,57.6060239671,55.8623518328,2.5842096859,3.7089410162,23004
435.5877297475,446.463065448,46.9919128165,37.1618264626,66.440663992,66.0707182847,3.7830030767,2.6926148131,36285
3424.5415291185,7528.1420190631,313.0446968485,172.3021784337,177.8029453584,258.3141859236,4.8434182144,4.3199593572,35475
895.0574034084,1340.4473642826,101.2714955707,90.4702530846,92.9821786421,113.043689126,3.4792786814,4.3521281427,6842
315.227594042,266.2317076593,23.2558896971,38.2778486965,56.5375338645,51.6131102116,2.2172366184,3.43666067,35560
9169.1406099819,22018.3734996959,365.9517127488,375.8064275549,285.9912280518,433.5467413023,3.4039384273,5.1632585019,30782
480.3598214709,620.2030349664,84.779353881,50.9901645328,68.1398299886,77.9832693442,5.0941898069,4.4586923274,22004
2116.0332983303,4268.0338470971,170.7953722941,167.1852705945,141.0123575963,196.1485695331,3.3911376688,5.44091565,34053
16640.6471717087,42984.0653430524,476.6318497367,261.1642366,377.7289725722,595.9643729115,3.5598214732,3.3354816287,37994
2425.3916855165,4939.0137877639,103.4784022122,189.6869370088,150.2293284567,211.6139720612,2.3198366688,6.0014794684,33757
1717.8058280281,2981.4200684471,107.2476224388,101.1302518282,127.5047301283,165.4439830211,2.9334404982,3.6569839266,36750
883.2688721251,1368.3005648416,57.8399912553,157.0178082614,92.6939454197,114.238711701,2.2406289302,7.498117887,34426
333.2714608674,326.353404745,37.8148023617,52.9150057141,58.2175810098,56.2247613874,3.5532569672,4.4682075505,24708
5349.3949699601,12540.921603516,255.3234644847,231.9120141563,219.3242763195,330.607326494,3.307069418,4.0288267581,29000
474.1534477229,597.3016497492,64.2037597172,91.2966757711,69.5675796165,76.80445902,3.7368066341,6.4686167349,20344
978.2218630198,1551.941341002,157.9079563321,93.531291869,96.5543335884,120.4719040558,5.3988702208,4.616022899,36395
459.0816377228,655.9948000684,62.8148623397,45.1941731052,68.2714661717,79.6753514381,4.0617009381,3.4485453101,43724
242.1203540242,248.5177334035,33.7566489694,57.6589755132,50.8346022733,50.7549489924,3.2073922547,5.1656224076,24843
333.5468531198,274.6372503393,42.416859005,52.2010249153,57.8913526358,51.9901756146,3.3022656245,4.562187875,49423
361.588533797,359.430987938,37.9394167611,58.2184772677,60.1467486827,59.7935077132,3.3425923012,4.4286135225,34188
363.9444981623,372.9570750606,43.2423382266,82.7404034762,59.9233124338,60.6052586674,3.6153971616,5.9369465423,22189
318.773674917,353.5084761878,32.0447578245,37.3260729281,56.5460203425,59.7267360842,2.8600427185,2.9033392172,38777
4761.0509710662,10848.7129061897,297.8152111842,260.2741087535,207.5139136828,307.7902109101,3.8748034698,4.7095828347,33722
922.8798603194,1492.3328950784,135.8108571585,76.4337076467,94.1082134707,119.3515059088,4.6910956539,3.151841558,14467
1353.8934009267,2380.2447735995,118.4294359632,84.2104917137,113.6726962702,149.233320493,3.0379736026,3.8564476096,46624
1984.6283665499,3724.9656721027,124.3690284519,259.0258031243,134.1425924791,184.5039549386,3.0864238639,6.8230903189,34331
728.6459805866,1069.2824390976,53.1670284088,75.587652838,84.2280786855,102.0273971604,2.4783687888,4.0975796795,52705
1562.1247006226,2821.2950514748,129.4784907758,78.2432938669,122.1961239195,162.1295889756,3.592473385,2.8312716368,35209
87507.9644678841,242923.738336446,1112.8201740441,720.4118971521,839.3533701633,1368.0187109007,3.2498329575,2.9854078616,32479
1377.9795671665,2329.8089752384,79.4463387592,108.2258148887,114.2883486456,147.4589082533,2.1212346782,4.0803218972,32928
428.8464876683,490.6723307099,57.2759471259,38.4042517206,65.0567789799,70.0146188932,3.4032488002,3.0474476606,30116
405.8874413489,523.3323796598,52.6102636568,45.4063415134,63.4596768656,71.1527087179,3.8343700738,3.1814625042,54671
304.4390435331,275.6108356722,51.1739864942,42.2491444474,55.7972888834,53.2268016766,4.4837874766,4.0808035462,52146
324.8664248826,346.2540521992,39.5080624633,46.2651820218,56.5377330509,57.80870303,4.7803732879,4.1466355227,50642
893.090138693,1514.3352336478,128.1296373855,67.6974595733,93.4287384881,119.300742203,4.5613014638,3.0267751675,21039
